net,length_um
_00820_,6.225
_01152_,6.225
_01490_,6.225
_01501_,6.225
_01630_,6.225
_01737_,6.225
_04079_,6.225
net551,6.225
net620,6.225
debug_mem_data[15],6.21
ir_port[14],6.21
_00724_,6.2
_03884_,6.2
_03913_,6.2
_04531_,6.2
_06055_,6.2
_06470_,6.2
_06736_,6.2
_06986_,6.2
_07747_,6.2
_08148_,6.2
_08363_,6.2
bht_lut.branchHistoryTable\[0\]\[15\],6.2
bht_lut.branchHistoryTable\[0\]\[7\],6.2
bht_lut.branchHistoryTable\[2\]\[10\],6.2
bht_lut.branchHistoryTable\[6\]\[4\],6.2
net227,6.2
net649,6.2
net1315,6.2
net1637,6.2
net1888,6.2
net1939,6.2
_00174_,6.185
_00305_,6.185
_00544_,6.185
_00551_,6.185
_00640_,6.185
_00675_,6.185
_00822_,6.185
_00959_,6.185
_01045_,6.185
_01880_,6.185
la_sa_lm_sm_block.reg_data_form_id_128\[24\],6.185
_01092_,6.18
_01830_,6.18
_02694_,6.18
_02742_,6.18
_02850_,6.18
_02852_,6.18
_02922_,6.18
_03078_,6.18
_03088_,6.18
_03105_,6.18
_03373_,6.18
_03717_,6.18
_03742_,6.18
_03986_,6.18
_03993_,6.18
_04199_,6.18
_04387_,6.18
_04809_,6.18
_04869_,6.18
_04915_,6.18
_05609_,6.18
_05762_,6.18
_05893_,6.18
_06068_,6.18
_06323_,6.18
_06386_,6.18
_06651_,6.18
_06655_,6.18
_07031_,6.18
_07312_,6.18
_07349_,6.18
_07876_,6.18
_07901_,6.18
_07927_,6.18
_08142_,6.18
_08418_,6.18
bht_lut.branchHistoryTable\[1\]\[11\],6.18
net328,6.18
net404,6.18
net810,6.18
net899,6.18
net1020,6.18
net1628,6.18
net1634,6.18
bht_lut.branchHistoryTable\[4\]\[16\],6.16
_02161_,6.14
_02348_,6.14
_02723_,6.14
_02736_,6.14
_02935_,6.14
_03288_,6.14
_03736_,6.14
_03757_,6.14
_03930_,6.14
_04015_,6.14
_04057_,6.14
_04322_,6.14
_04924_,6.14
_04970_,6.14
_05635_,6.14
_06901_,6.14
_07111_,6.14
_08084_,6.14
_08101_,6.14
_08127_,6.14
_08150_,6.14
instr_mem1.rom\[15\]\[4\],6.14
net633,6.14
net1496,6.14
_01164_,6.135
_03371_,6.12
_00229_,6.105
_00250_,6.105
_01765_,6.105
_01864_,6.105
_01335_,6.1
_07841_,6.1
_00064_,6.08
_00716_,6.08
_00922_,6.08
_01194_,6.08
_01315_,6.08
_01321_,6.08
_01705_,6.08
_01801_,6.08
_02004_,6.08
_03106_,6.08
_05918_,6.08
_07356_,6.08
_07441_,6.08
net156,6.08
net253,6.08
net952,6.08
net968,6.08
net1063,6.08
net1109,6.08
net1199,6.08
net1208,6.08
net1221,6.08
net1250,6.08
net1264,6.08
net1462,6.08
net1493,6.08
_05589_,6.07
_01524_,6.065
_01623_,6.065
_02169_,6.06
_02533_,6.06
_02871_,6.06
_03114_,6.06
_03807_,6.06
_05045_,6.06
_05371_,6.06
_06348_,6.06
_07205_,6.06
_07577_,6.06
_08068_,6.06
_08098_,6.06
_08199_,6.06
bht_lut.branchHistoryTable\[2\]\[0\],6.06
net720,6.06
net815,6.06
net999,6.06
net1075,6.06
net1235,6.06
_01059_,6.04
_01167_,6.04
_01303_,6.04
_01725_,6.04
_02204_,6.04
net921,6.04
net1000,6.04
net1162,6.04
net1654,6.04
net1773,6.04
net1792,6.04
net1848,6.04
_02820_,6.035
_00271_,6.025
_01015_,6.025
_01169_,6.025
_01175_,6.025
_01181_,6.025
_01202_,6.025
_01227_,6.025
_01286_,6.025
_01301_,6.025
_01567_,6.025
_01584_,6.025
_01648_,6.025
_01666_,6.025
_01675_,6.025
_01718_,6.025
_01736_,6.025
_01816_,6.025
_02665_,6.02
_05977_,6.02
bht_lut.branchHistoryTable\[0\]\[1\],6.02
bht_lut.branchHistoryTable\[0\]\[8\],6.02
bht_lut.branchHistoryTable\[2\]\[1\],6.02
_00050_,6.005
_00117_,6.005
_00295_,6.005
_00788_,6.005
_01337_,6.005
_01378_,6.005
_01642_,6.005
_01714_,6.005
net383,6.005
net563,6.005
_05080_,6
_00231_,5.985
_01694_,5.985
_01749_,5.985
_02869_,5.98
_06277_,5.98
_08273_,5.98
net651,5.98
net863,5.98
net929,5.98
net1038,5.98
net1059,5.98
net1160,5.98
net1211,5.98
net1396,5.98
net1461,5.98
net1472,5.98
net1473,5.98
net1566,5.98
net1733,5.98
net1752,5.98
net1778,5.98
net1838,5.98
net1883,5.98
net1896,5.98
net1905,5.98
net1945,5.98
_07512_,5.97
_00180_,5.965
_00678_,5.965
_00875_,5.965
_01288_,5.965
_01339_,5.965
_01443_,5.965
_03890_,5.96
_05825_,5.96
_06029_,5.96
_07691_,5.96
net1128,5.96
_00161_,5.945
_01278_,5.945
_02289_,5.94
_02548_,5.94
_02858_,5.94
_03087_,5.94
_05984_,5.94
_07350_,5.94
_07387_,5.94
_08198_,5.94
bht_lut.branchHistoryTable\[5\]\[2\],5.94
id_rr_pipe_reg.instr_out\[10\],5.94
net896,5.94
_01967_,5.925
_04173_,5.92
_00756_,5.915
_01964_,5.905
_02069_,5.905
_06781_,5.9
net1387,5.9
_00572_,5.895
_01077_,5.895
_01641_,5.895
_01939_,5.895
_02046_,5.895
la_sa_lm_sm_block.reg_data_form_id_128\[75\],5.895
_02821_,5.89
_00567_,5.865
_01362_,5.865
_04081_,5.86
_07303_,5.86
_08473_,5.86
net217,5.86
net229,5.86
net241,5.86
net612,5.86
net672,5.86
net690,5.86
net712,5.86
net739,5.86
net776,5.86
net945,5.86
net962,5.86
net1247,5.86
net1389,5.86
net1704,5.86
net1748,5.86
net1759,5.86
_00424_,5.845
_00800_,5.84
_02713_,5.84
_02864_,5.84
_03068_,5.84
_03160_,5.84
_03224_,5.84
_03660_,5.84
_03793_,5.84
_03800_,5.84
_04051_,5.84
_04367_,5.84
_04661_,5.84
_04813_,5.84
_04929_,5.84
_05288_,5.84
_05459_,5.84
_05546_,5.84
_06092_,5.84
_06211_,5.84
_06259_,5.84
_06629_,5.84
_06855_,5.84
_06974_,5.84
_07077_,5.84
_07760_,5.84
_07881_,5.84
_07885_,5.84
_07912_,5.84
_07922_,5.84
_08083_,5.84
_08147_,5.84
bht_lut.branchHistoryTable\[3\]\[7\],5.84
net167,5.84
net262,5.84
net274,5.84
net308,5.84
net466,5.84
net934,5.84
net969,5.84
net1424,5.84
net1460,5.84
net1761,5.84
_01555_,5.825
_00930_,5.82
_02719_,5.82
_03926_,5.82
_05069_,5.82
_07774_,5.82
bht_lut.branchHistoryTable\[4\]\[1\],5.82
instr_mem1.rom\[3\]\[9\],5.82
_00072_,5.815
_00412_,5.815
_00825_,5.815
_00028_,5.805
_00040_,5.805
_00463_,5.805
_00493_,5.805
_00628_,5.805
_01805_,5.805
_00799_,5.8
_01827_,5.8
_02499_,5.8
_02638_,5.8
_02779_,5.8
_03334_,5.8
_03767_,5.8
_03798_,5.8
_03861_,5.8
_03888_,5.8
_04168_,5.8
_04352_,5.8
_04946_,5.8
_06008_,5.8
_06011_,5.8
_06143_,5.8
_06667_,5.8
_07133_,5.8
_07214_,5.8
_07843_,5.8
_08370_,5.8
id_rr_pipe_reg.instr_out\[14\],5.8
id_rr_pipe_reg.pc_next_in\[13\],5.8
instr_mem1.rom\[9\]\[8\],5.8
_07262_,5.78
_07372_,5.78
_06097_,5.77
_00297_,5.765
_00603_,5.765
_00679_,5.765
_01071_,5.765
_01314_,5.765
_01513_,5.765
_01590_,5.765
_01678_,5.765
_01701_,5.765
_02109_,5.765
net114,5.765
net258,5.765
net313,5.765
net560,5.765
_01556_,5.76
debug_reg_data[5],5.75
ir_port[12],5.75
la_sa_lm_sm_block.reg_data_form_id_128\[31\],5.745
_00272_,5.74
_00528_,5.74
_00839_,5.74
_02620_,5.74
_02624_,5.74
_02644_,5.74
_03096_,5.74
_03299_,5.74
_03664_,5.74
_03743_,5.74
_03796_,5.74
_03850_,5.74
_03896_,5.74
_03970_,5.74
_03994_,5.74
_04011_,5.74
_04659_,5.74
_05129_,5.74
_06376_,5.74
_06388_,5.74
_06705_,5.74
_06737_,5.74
_06765_,5.74
_06858_,5.74
_06920_,5.74
_06943_,5.74
_07015_,5.74
_07847_,5.74
_08172_,5.74
la_sa_lm_sm_block.reg_data_form_id_128\[85\],5.74
net143,5.74
net158,5.74
net216,5.74
_04133_,5.73
_00469_,5.725
_00791_,5.725
_01014_,5.725
_01140_,5.725
_01205_,5.725
_01477_,5.725
_01523_,5.725
_01775_,5.725
_01236_,5.72
_01473_,5.72
_02497_,5.72
_02989_,5.72
_03004_,5.72
_03505_,5.72
_03507_,5.72
_03904_,5.72
_04078_,5.72
_04675_,5.72
_05342_,5.72
_05447_,5.72
_06183_,5.72
_06191_,5.72
_06468_,5.72
_06519_,5.72
_06840_,5.72
_06864_,5.72
_07121_,5.72
_07449_,5.72
_07829_,5.72
_07939_,5.72
_08128_,5.72
la_sa_lm_sm_block.reg_data_form_id_128\[73\],5.72
net249,5.72
net415,5.72
net695,5.72
net853,5.72
net996,5.72
net1184,5.72
net1494,5.72
net1777,5.72
net1819,5.72
bht_lut.branchHistoryTable\[0\]\[10\],5.71
_01452_,5.705
_01211_,5.7
_01787_,5.7
_02128_,5.7
_02552_,5.7
net239,5.7
_02346_,5.68
_02474_,5.68
_02502_,5.68
_02714_,5.68
_03174_,5.68
_03294_,5.68
_03366_,5.68
_03677_,5.68
_03894_,5.68
_03928_,5.68
_04259_,5.68
_04596_,5.68
_04718_,5.68
_04720_,5.68
_04976_,5.68
_05015_,5.68
_05098_,5.68
_05836_,5.68
_05857_,5.68
_05877_,5.68
_06140_,5.68
_06288_,5.68
_06828_,5.68
_06967_,5.68
_07098_,5.68
_07131_,5.68
_07362_,5.68
_07820_,5.68
la_sa_lm_sm_block.reg_data_form_id_128\[59\],5.68
net150,5.68
net243,5.68
net938,5.68
_00656_,5.645
_01549_,5.64
_01800_,5.64
_01875_,5.64
_02091_,5.64
instr_wdata[11],5.63
_01583_,5.625
_00051_,5.62
_00350_,5.62
_00750_,5.62
_01505_,5.62
_01609_,5.62
_01728_,5.62
_01768_,5.62
_03143_,5.62
_05921_,5.62
_06301_,5.62
_08251_,5.62
net841,5.62
net908,5.62
net1019,5.62
net1180,5.62
net1210,5.62
net1244,5.62
net1290,5.62
net1403,5.62
net1453,5.62
net1609,5.62
net1636,5.62
net1658,5.62
net1755,5.62
net1756,5.62
net1766,5.62
net1787,5.62
net1835,5.62
net1958,5.62
_01338_,5.615
_06338_,5.615
_01229_,5.605
_01368_,5.605
_02239_,5.6
_02487_,5.6
_03944_,5.6
_04394_,5.6
_04757_,5.6
_05025_,5.6
_06021_,5.6
_06382_,5.6
_06621_,5.6
_06656_,5.6
_07678_,5.6
_07871_,5.6
_08301_,5.6
_08328_,5.6
_08452_,5.6
bht_lut.branchHistoryTable\[3\]\[14\],5.6
_02086_,5.595
_00597_,5.58
_02117_,5.58
_02392_,5.58
_02802_,5.58
_03063_,5.58
_06357_,5.58
net822,5.58
net907,5.58
net917,5.58
net959,5.58
net1216,5.58
net1234,5.58
net1292,5.58
net1316,5.58
net1750,5.58
net1831,5.58
_04063_,5.56
_04993_,5.56
_06366_,5.56
bht_lut.branchHistoryTable\[7\]\[7\],5.56
instr_mem1.rom\[11\]\[4\],5.56
net1319,5.56
_01346_,5.555
_00110_,5.545
_00252_,5.545
_00334_,5.545
_00502_,5.545
_00970_,5.545
_01234_,5.545
_01307_,5.545
_01323_,5.545
_01329_,5.545
_01548_,5.545
_01652_,5.545
_01671_,5.545
net579,5.545
debug_mem_data[5],5.53
debug_mem_data[9],5.53
pc_out_port[13],5.53
_00222_,5.525
_00096_,5.52
_01269_,5.52
_05847_,5.52
_06331_,5.52
_07238_,5.52
_08337_,5.52
net536,5.52
net645,5.52
net663,5.52
net692,5.52
net802,5.52
net804,5.52
net817,5.52
net830,5.52
net851,5.52
net852,5.52
net854,5.52
net859,5.52
net880,5.52
net881,5.52
net884,5.52
net885,5.52
net895,5.52
net900,5.52
net901,5.52
net913,5.52
net914,5.52
net916,5.52
net926,5.52
net937,5.52
net950,5.52
net953,5.52
net960,5.52
net961,5.52
net964,5.52
net983,5.52
net993,5.52
net998,5.52
net1012,5.52
net1025,5.52
net1031,5.52
net1045,5.52
net1046,5.52
net1051,5.52
net1056,5.52
net1068,5.52
net1069,5.52
net1073,5.52
net1082,5.52
net1084,5.52
net1090,5.52
net1092,5.52
net1093,5.52
net1099,5.52
net1101,5.52
net1107,5.52
net1113,5.52
net1116,5.52
net1117,5.52
net1123,5.52
net1132,5.52
net1137,5.52
net1141,5.52
net1147,5.52
net1149,5.52
net1161,5.52
net1165,5.52
net1166,5.52
net1172,5.52
net1173,5.52
net1174,5.52
net1176,5.52
net1188,5.52
net1190,5.52
net1196,5.52
net1203,5.52
net1205,5.52
net1207,5.52
net1209,5.52
net1249,5.52
net1256,5.52
net1257,5.52
net1262,5.52
net1269,5.52
net1274,5.52
net1276,5.52
net1284,5.52
net1287,5.52
net1310,5.52
net1317,5.52
net1323,5.52
net1327,5.52
net1328,5.52
net1332,5.52
net1335,5.52
net1337,5.52
net1345,5.52
net1350,5.52
net1351,5.52
net1363,5.52
net1384,5.52
net1385,5.52
net1390,5.52
net1395,5.52
net1406,5.52
net1408,5.52
net1409,5.52
net1413,5.52
net1419,5.52
net1437,5.52
net1444,5.52
net1452,5.52
net1455,5.52
net1459,5.52
net1480,5.52
net1505,5.52
net1506,5.52
net1511,5.52
net1534,5.52
net1535,5.52
net1541,5.52
net1563,5.52
net1577,5.52
net1578,5.52
net1581,5.52
net1582,5.52
net1583,5.52
net1587,5.52
net1589,5.52
net1590,5.52
net1599,5.52
net1604,5.52
net1605,5.52
net1621,5.52
net1629,5.52
net1632,5.52
net1635,5.52
net1640,5.52
net1642,5.52
net1645,5.52
net1651,5.52
net1655,5.52
net1662,5.52
net1670,5.52
net1675,5.52
net1679,5.52
net1680,5.52
net1688,5.52
net1691,5.52
net1702,5.52
net1707,5.52
net1712,5.52
net1721,5.52
net1722,5.52
net1734,5.52
net1739,5.52
net1745,5.52
net1749,5.52
net1760,5.52
net1768,5.52
net1769,5.52
net1774,5.52
net1776,5.52
net1779,5.52
net1780,5.52
net1784,5.52
net1794,5.52
net1799,5.52
net1812,5.52
net1813,5.52
net1822,5.52
net1826,5.52
net1828,5.52
net1829,5.52
net1830,5.52
net1839,5.52
net1853,5.52
net1858,5.52
net1860,5.52
net1863,5.52
net1864,5.52
net1871,5.52
net1872,5.52
net1879,5.52
net1885,5.52
net1890,5.52
net1895,5.52
net1898,5.52
net1904,5.52
net1906,5.52
net1917,5.52
net1919,5.52
net1921,5.52
net1923,5.52
net1924,5.52
net1928,5.52
net1929,5.52
net1932,5.52
net1933,5.52
net1936,5.52
net1962,5.52
_00390_,5.505
_00733_,5.505
_01195_,5.505
_01247_,5.505
_01532_,5.505
_01568_,5.505
_01778_,5.505
_01391_,5.5
_02171_,5.5
_03236_,5.5
_05485_,5.5
la_sa_lm_sm_block.reg_data_form_id_128\[38\],5.5
net729,5.5
net1805,5.5
_00719_,5.49
ex_mem_pipe_reg.Instr_Out\[1\],5.485
_01116_,5.48
_02826_,5.48
_06289_,5.48
_07357_,5.48
_07872_,5.48
instr_mem1.rom\[3\]\[8\],5.48
_01632_,5.465
_04627_,5.46
_05556_,5.46
la_sa_lm_sm_block.reg_data_form_id_128\[42\],5.46
net801,5.46
net1565,5.46
_01178_,5.445
_01502_,5.445
_02061_,5.445
_05778_,5.44
_06178_,5.44
bht_lut.branchHistoryTable\[3\]\[2\],5.44
_00042_,5.435
_00883_,5.435
_01251_,5.435
_01597_,5.435
_01640_,5.435
_01770_,5.435
net132,5.425
_04401_,5.42
net698,5.42
_05564_,5.41
debug_mem_data[2],5.41
debug_reg_data[12],5.41
debug_reg_data[4],5.41
_01848_,5.405
_02254_,5.4
_02966_,5.4
_02968_,5.4
_04347_,5.4
_04403_,5.4
_05824_,5.4
_05999_,5.4
_06502_,5.4
_07460_,5.4
_08190_,5.4
net146,5.4
net157,5.4
net159,5.4
net160,5.4
net165,5.4
net168,5.4
net170,5.4
net172,5.4
net174,5.4
net177,5.4
net178,5.4
net182,5.4
net187,5.4
net188,5.4
net194,5.4
net204,5.4
net214,5.4
net215,5.4
net627,5.4
net641,5.4
net665,5.4
net677,5.4
net701,5.4
net702,5.4
_00397_,5.385
_01064_,5.38
_01150_,5.38
_02493_,5.38
_02657_,5.38
_03076_,5.38
_03115_,5.38
_03225_,5.38
_03396_,5.38
_03575_,5.38
_03614_,5.38
_03780_,5.38
_03788_,5.38
_03809_,5.38
_03813_,5.38
_04018_,5.38
_04610_,5.38
_05094_,5.38
_05167_,5.38
_05169_,5.38
_05410_,5.38
_05967_,5.38
_06454_,5.38
_07009_,5.38
_07432_,5.38
_07849_,5.38
_07914_,5.38
_08292_,5.38
_08500_,5.38
bht_lut.branchHistoryTable\[5\]\[7\],5.38
id_rr_pipe_reg.instr_out\[0\],5.38
net235,5.38
net392,5.38
net422,5.38
net634,5.38
net791,5.38
net1746,5.38
_01684_,5.365
_01723_,5.365
_01724_,5.365
_02198_,5.36
_02379_,5.36
_07186_,5.36
_00508_,5.345
_00770_,5.345
_01783_,5.345
_01843_,5.345
_02058_,5.345
_02122_,5.345
_00795_,5.34
_01036_,5.34
_01129_,5.34
_02311_,5.34
_02342_,5.34
_02421_,5.34
_03306_,5.34
_03308_,5.34
_03392_,5.34
_03581_,5.34
_03668_,5.34
_03722_,5.34
_04332_,5.34
_04498_,5.34
_04931_,5.34
_04956_,5.34
_05303_,5.34
_05500_,5.34
_05608_,5.34
_05995_,5.34
_06148_,5.34
_06462_,5.34
_06867_,5.34
_06895_,5.34
_07023_,5.34
_07101_,5.34
_07143_,5.34
_07206_,5.34
_07858_,5.34
_07895_,5.34
_07905_,5.34
_08216_,5.34
_08469_,5.34
instr_mem1.rom\[3\]\[10\],5.34
la_sa_lm_sm_block.reg_data_form_id_128\[48\],5.34
la_sa_lm_sm_block.reg_data_form_id_128\[68\],5.34
la_sa_lm_sm_block.reg_data_form_id_128\[74\],5.34
net193,5.34
net1536,5.34
_01215_,5.325
_01468_,5.325
_01434_,5.315
_01972_,5.315
debug_reg_data[10],5.31
_00058_,5.305
_00141_,5.305
_00179_,5.305
_00195_,5.305
_00228_,5.305
_00428_,5.305
_00475_,5.305
_00695_,5.305
_01081_,5.305
_01149_,5.305
_01170_,5.305
_01216_,5.305
_01370_,5.305
_01637_,5.305
_01687_,5.305
_01689_,5.305
_01779_,5.305
_01873_,5.305
_02068_,5.305
_02119_,5.305
net338,5.305
_01759_,5.3
debug_reg_addr[0],5.29
instr_wdata[12],5.29
_00277_,5.28
_02840_,5.28
_02920_,5.28
_03171_,5.28
_03838_,5.28
_04255_,5.28
_04448_,5.28
_05052_,5.28
_06953_,5.28
_07325_,5.28
_07855_,5.28
bht_lut.branchHistoryTable\[3\]\[5\],5.28
bht_lut.branchHistoryTable\[4\]\[3\],5.28
_00190_,5.265
_00309_,5.265
_00373_,5.265
_00589_,5.265
_00730_,5.265
_01198_,5.265
_02176_,5.26
_02255_,5.26
_02489_,5.26
_02683_,5.26
_02747_,5.26
_02896_,5.26
_03098_,5.26
_03232_,5.26
_03381_,5.26
_03662_,5.26
_03698_,5.26
_03759_,5.26
_03952_,5.26
_04378_,5.26
_05316_,5.26
_05600_,5.26
_05666_,5.26
_05844_,5.26
_05939_,5.26
_06718_,5.26
_06787_,5.26
_06815_,5.26
_07456_,5.26
_07762_,5.26
_07801_,5.26
_07823_,5.26
_07921_,5.26
_08094_,5.26
_08169_,5.26
_08366_,5.26
_08369_,5.26
_08429_,5.26
_08503_,5.26
bht_lut.branchHistoryTable\[7\]\[12\],5.26
la_sa_lm_sm_block.reg_data_form_id_128\[63\],5.26
la_sa_lm_sm_block.reg_data_form_id_128\[79\],5.26
la_sa_lm_sm_block.reg_data_form_id_128\[82\],5.26
la_sa_lm_sm_block.reg_data_form_id_128\[83\],5.26
net49,5.26
net218,5.26
net280,5.26
net356,5.26
net598,5.26
net889,5.26
net1041,5.26
net1499,5.26
net1509,5.26
net1827,5.26
net1852,5.26
net1952,5.26
_04100_,5.25
_01253_,5.245
_01385_,5.245
_01462_,5.245
_01789_,5.245
_00613_,5.24
_01290_,5.24
_06397_,5.24
net419,5.24
_00143_,5.225
la_sa_lm_sm_block.reg_data_form_id_128\[23\],5.225
_02291_,5.22
_02341_,5.22
_02450_,5.22
_02641_,5.22
_03080_,5.22
_03085_,5.22
_03330_,5.22
_03911_,5.22
_04020_,5.22
_04127_,5.22
_05033_,5.22
_05346_,5.22
_05795_,5.22
_06235_,5.22
_06238_,5.22
_06625_,5.22
_06734_,5.22
_06918_,5.22
_07022_,5.22
_07041_,5.22
_07071_,5.22
_07138_,5.22
_07260_,5.22
_07388_,5.22
_07811_,5.22
_07904_,5.22
_08095_,5.22
_08186_,5.22
_08399_,5.22
la_sa_lm_sm_block.reg_data_form_id_128\[102\],5.22
la_sa_lm_sm_block.reg_data_form_id_128\[44\],5.22
la_sa_lm_sm_block.reg_data_form_id_128\[57\],5.22
la_sa_lm_sm_block.reg_data_form_id_128\[97\],5.22
net343,5.22
net403,5.22
net675,5.22
net940,5.22
net1343,5.22
net1650,5.22
net1798,5.22
debug_mem_data[12],5.19
debug_mem_data[13],5.19
debug_mem_data[3],5.19
instr_wdata[0],5.19
ir_port[10],5.19
processor_running,5.19
_00484_,5.185
_01186_,5.185
_01968_,5.185
_01918_,5.165
_00545_,5.16
_00892_,5.16
_00933_,5.16
_00988_,5.16
_01271_,5.16
_01685_,5.16
_01797_,5.16
_02025_,5.16
_03095_,5.16
_03920_,5.16
_04158_,5.16
_04800_,5.16
_04926_,5.16
_07402_,5.16
net922,5.16
net1087,5.16
net1151,5.16
net1159,5.16
net1253,5.16
net1367,5.16
net1375,5.16
net1456,5.16
net1740,5.16
net1811,5.16
net1916,5.16
_01978_,5.155
_01294_,5.145
_02944_,5.14
_04866_,5.14
_04913_,5.14
_07096_,5.14
net1790,5.14
_02914_,5.135
_01553_,5.125
_03628_,5.12
_04144_,5.12
_04317_,5.12
_04684_,5.12
_04960_,5.12
_06808_,5.12
_07371_,5.12
_07647_,5.12
_07741_,5.12
net903,5.12
net1048,5.12
net1186,5.12
_01822_,5.1
net676,5.1
_00120_,5.095
_00934_,5.095
_00952_,5.095
_00181_,5.085
_00230_,5.085
_00306_,5.085
_00457_,5.085
_00700_,5.085
_00761_,5.085
_00847_,5.085
_00889_,5.085
_01267_,5.085
_01455_,5.085
_01711_,5.085
_01951_,5.085
debug_mem_data[6],5.07
debug_reg_data[11],5.07
debug_reg_data[13],5.07
reset,5.07
_05051_,5.06
_08404_,5.06
net545,5.06
net897,5.06
net1002,5.06
net1052,5.06
net1138,5.06
net1182,5.06
net1254,5.06
net1273,5.06
net1288,5.06
net1313,5.06
net1322,5.06
net1331,5.06
net1336,5.06
net1342,5.06
net1379,5.06
net1425,5.06
net1431,5.06
net1477,5.06
net1478,5.06
net1559,5.06
net1639,5.06
net1641,5.06
net1665,5.06
net1743,5.06
net1972,5.06
_00137_,5.045
_00372_,5.045
_00694_,5.045
_00859_,5.045
_00904_,5.045
_01425_,5.045
_01435_,5.045
_01449_,5.045
_01690_,5.045
_01761_,5.045
_02125_,5.045
_00213_,5.04
_04696_,5.04
_06057_,5.04
la_sa_lm_sm_block.reg_data_form_id_128\[33\],5.04
la_sa_lm_sm_block.reg_data_form_id_128\[88\],5.04
net583,5.04
net630,5.04
net796,5.04
_00971_,5.02
_03347_,5.02
_08412_,5.02
bht_lut.branchHistoryTable\[2\]\[15\],5.02
bht_lut.branchHistoryTable\[4\]\[5\],5.02
bht_lut.branchHistoryTable\[7\]\[13\],5.02
net1613,5.02
_01062_,5.015
_01353_,5.015
_02373_,5.01
_03134_,5
la_sa_lm_sm_block.reg_data_form_id_128\[4\],5
net1698,5
_00555_,4.985
_00494_,4.975
_01667_,4.975
_01153_,4.94
_02266_,4.94
_02375_,4.94
_02893_,4.94
_03568_,4.94
_04328_,4.94
_04553_,4.94
_04562_,4.94
_04662_,4.94
_04972_,4.94
_05680_,4.94
_07679_,4.94
_01365_,4.925
_02005_,4.925
_02022_,4.925
_01025_,4.92
_01097_,4.92
_01823_,4.92
_02179_,4.92
_02451_,4.92
_02486_,4.92
_02696_,4.92
_02710_,4.92
_02761_,4.92
_03029_,4.92
_03150_,4.92
_03569_,4.92
_03781_,4.92
_04156_,4.92
_04239_,4.92
_04721_,4.92
_04816_,4.92
_04961_,4.92
_05087_,4.92
_05540_,4.92
_06124_,4.92
_06214_,4.92
_06395_,4.92
_06648_,4.92
_06660_,4.92
_06849_,4.92
_06999_,4.92
_07079_,4.92
_07363_,4.92
_07582_,4.92
_07805_,4.92
_07924_,4.92
_08087_,4.92
_08200_,4.92
_08309_,4.92
la_sa_lm_sm_block.reg_data_form_id_128\[66\],4.92
la_sa_lm_sm_block.reg_data_form_id_128\[78\],4.92
net51,4.92
net60,4.92
net173,4.92
net471,4.92
net1432,4.92
_01312_,4.905
_01541_,4.905
_02256_,4.9
_03805_,4.9
_05567_,4.9
_07255_,4.9
_08315_,4.9
_07412_,4.895
_00022_,4.885
_00486_,4.885
_00612_,4.885
_00614_,4.885
_00660_,4.885
_00676_,4.885
_00710_,4.885
_00925_,4.885
_01148_,4.885
_01204_,4.885
_01279_,4.885
_01299_,4.885
_01506_,4.885
_01562_,4.885
_02442_,4.88
_02575_,4.88
_02728_,4.88
_02898_,4.88
_03069_,4.88
_03321_,4.88
_03564_,4.88
_04482_,4.88
_04488_,4.88
_04589_,4.88
_05024_,4.88
_05116_,4.88
_05803_,4.88
_06236_,4.88
_06680_,4.88
_06836_,4.88
_06922_,4.88
_06923_,4.88
_07033_,4.88
_07136_,4.88
_07406_,4.88
_07517_,4.88
_08159_,4.88
bht_lut.branchHistoryTable\[7\]\[14\],4.88
bht_lut.branchHistoryTable\[7\]\[5\],4.88
net658,4.88
net1982,4.88
_00438_,4.865
_00739_,4.865
_06180_,4.85
debug_mem_data[7],4.85
debug_reg_data[1],4.85
ir_port[3],4.85
ir_port[5],4.85
_00056_,4.845
_00079_,4.845
_00119_,4.845
_00242_,4.845
_00254_,4.845
_00318_,4.845
_00506_,4.845
_00587_,4.845
_00596_,4.845
_00687_,4.845
_00777_,4.845
_00815_,4.845
_00870_,4.845
_00872_,4.845
_00897_,4.845
_01221_,4.845
_01276_,4.845
_01448_,4.845
_01529_,4.845
_01621_,4.845
_01748_,4.845
_01753_,4.845
_01780_,4.845
_01984_,4.845
_01989_,4.845
_00019_,4.835
_01196_,4.82
_01922_,4.82
_02271_,4.82
_02376_,4.82
_02795_,4.82
_02929_,4.82
_06227_,4.82
_06309_,4.82
_06830_,4.82
_07030_,4.82
_07470_,4.82
_07768_,4.82
_08184_,4.82
_08189_,4.82
bht_lut.branchHistoryTable\[7\]\[10\],4.82
net1697,4.82
_00835_,4.805
_01554_,4.805
_01921_,4.805
_01745_,4.8
_02241_,4.8
_02295_,4.8
_02668_,4.8
_02669_,4.8
_02703_,4.8
_02709_,4.8
_02763_,4.8
_03103_,4.8
_03275_,4.8
_03683_,4.8
_03784_,4.8
_03812_,4.8
_04047_,4.8
_04149_,4.8
_04245_,4.8
_04435_,4.8
_04538_,4.8
_04556_,4.8
_04900_,4.8
_04978_,4.8
_05013_,4.8
_05014_,4.8
_05026_,4.8
_05816_,4.8
_05853_,4.8
_06361_,4.8
_06820_,4.8
_06976_,4.8
_07323_,4.8
_07399_,4.8
_07499_,4.8
_07746_,4.8
_07860_,4.8
_07870_,4.8
_07923_,4.8
_07945_,4.8
_08081_,4.8
