net,length_um
_03238_,17.94
_03912_,17.94
_05980_,17.92
imem.rom\[12\]\[9\],17.92
_04604_,17.9
imem.rom\[10\]\[12\],17.885
_03347_,17.88
_07840_,17.88
_01650_,17.86
dmem.ram\[43\]\[1\],17.86
imem.rom\[11\]\[8\],17.86
_06134_,17.84
net74,17.84
dmem.ram\[11\]\[14\],17.82
imem.rom\[1\]\[7\],17.82
_05045_,17.8
net101,17.8
dmem.ram\[31\]\[3\],17.78
_04386_,17.72
_05147_,17.72
_05154_,17.72
_06938_,17.72
dmem.ram\[59\]\[7\],17.72
_03694_,17.7
_06915_,17.7
_05948_,17.69
dmem.ram\[51\]\[14\],17.66
_06841_,17.64
net124,17.62
_04391_,17.6
_01692_,17.58
_07639_,17.575
imem.rom\[0\]\[12\],17.56
imem.rom\[12\]\[11\],17.56
dmem.ram\[10\]\[0\],17.53
imem.rom\[14\]\[14\],17.525
_02767_,17.52
_04403_,17.52
_05900_,17.52
dmem.ram\[55\]\[9\],17.52
_02362_,17.48
_03808_,17.48
_05626_,17.48
_07774_,17.48
imem.rom\[9\]\[10\],17.48
_01754_,17.46
_03850_,17.46
_04862_,17.46
imem.rom\[11\]\[3\],17.46
_05303_,17.44
_07036_,17.44
dmem.ram\[39\]\[7\],17.44
dmem.ram\[24\]\[11\],17.43
_04206_,17.4
_06893_,17.4
dmem.ram\[59\]\[9\],17.4
imem.rom\[6\]\[8\],17.365
_03021_,17.36
_05344_,17.36
dmem.ram\[41\]\[11\],17.35
_00696_,17.34
_03679_,17.34
_08157_,17.34
_03262_,17.32
_07199_,17.32
imem.rom\[11\]\[10\],17.32
dmem.ram\[19\]\[2\],17.3
_02630_,17.28
id_rr_reg.instr_out\[0\],17.24
_06907_,17.22
dmem.ram\[47\]\[1\],17.22
_07826_,17.2
dmem.ram\[31\]\[6\],17.2
ex_mm_reg.Rd_Data_Out_PR\[6\],17.2
rr_ex_reg.pc_next_out\[8\],17.2
net79,17.2
imem.rom\[14\]\[5\],17.185
_04244_,17.18
_07640_,17.18
dmem.ram\[19\]\[13\],17.18
dmem.ram\[46\]\[13\],17.18
regfile.registerFile\[1\]\[9\],17.18
_03047_,17.16
_08185_,17.15
imem.rom\[2\]\[7\],17.145
_06108_,17.14
_04863_,17.12
dmem.ram\[18\]\[1\],17.115
imem.rom\[14\]\[2\],17.105
imem.rom\[2\]\[5\],17.105
net129,17.08
imem.rom\[14\]\[4\],17.065
_08207_,17.06
_04383_,17.04
_05625_,17.04
_02738_,17.02
imem.rom\[1\]\[0\],17.02
imem.rom\[9\]\[5\],17.02
dmem.ram\[15\]\[5\],17
imem.rom\[6\]\[7\],16.985
_05603_,16.96
_05794_,16.96
imem.rom\[7\]\[3\],16.94
_05116_,16.92
_06745_,16.92
_05992_,16.9
_06960_,16.9
_07184_,16.9
_03870_,16.88
_04187_,16.88
_03965_,16.86
_05767_,16.86
imem.rom\[4\]\[2\],16.86
_07828_,16.84
dmem.ram\[13\]\[3\],16.83
imem.rom\[6\]\[14\],16.825
_05782_,16.82
imem.rom\[11\]\[14\],16.82
dmem.ram\[9\]\[15\],16.8
regfile.registerFile\[4\]\[15\],16.78
if_id_reg.Instr_Out\[11\],16.72
_04462_,16.7
_06723_,16.7
_01097_,16.695
_01844_,16.68
_03116_,16.68
_03586_,16.68
_05719_,16.68
_05215_,16.66
_03253_,16.64
dmem.ram\[2\]\[2\],16.63
_05459_,16.62
_01802_,16.6
_02720_,16.6
_04093_,16.6
imem.rom\[11\]\[9\],16.6
_00188_,16.585
_04181_,16.57
_03122_,16.56
_03639_,16.56
_04350_,16.54
ex_mm_reg.Instr_Out\[12\],16.54
_00686_,16.505
_01046_,16.485
imem.rom\[10\]\[9\],16.485
_05025_,16.48
imem.rom\[14\]\[12\],16.445
_06918_,16.44
_03640_,16.42
_02941_,16.4
imem.rom\[4\]\[12\],16.4
_07164_,16.38
imem.rom\[2\]\[6\],16.365
net822,16.34
_04204_,16.32
_03408_,16.3
_01596_,16.285
_02947_,16.28
_08164_,16.28
_00688_,16.265
_06012_,16.26
dmem.ram\[57\]\[14\],16.26
_02742_,16.22
_03348_,16.2
imem.rom\[6\]\[13\],16.185
rr_ex_reg.RF_D1_Out\[12\],16.18
_04622_,16.1
_05361_,16.1
dmem.ram\[4\]\[11\],16.09
dmem.ram\[21\]\[8\],16.085
_01597_,16.08
_02976_,16.08
_05020_,16.08
imem.rom\[14\]\[1\],16.065
imem.rom\[2\]\[4\],16.065
_01833_,16.06
_03838_,16.06
dmem.ram\[45\]\[1\],16.06
dmem.ram\[53\]\[14\],16.06
_03707_,16.04
_07807_,16.04
_02836_,16.035
_03236_,16.02
_04949_,16.02
dmem.ram\[19\]\[0\],16.02
_05839_,15.99
_08122_,15.99
_07166_,15.98
_07178_,15.98
imem.rom\[1\]\[11\],15.98
_01658_,15.96
rr_ex_reg.RF_D2_Out\[8\],15.96
_02724_,15.94
_04570_,15.94
imem.rom\[15\]\[0\],15.94
imem.rom\[1\]\[10\],15.94
_05843_,15.92
_03268_,15.88
_06935_,15.88
_08228_,15.88
dmem.ram\[25\]\[8\],15.88
rr_ex_reg.RF_D2_Out\[5\],15.88
_03286_,15.86
_03380_,15.86
dmem.ram\[13\]\[11\],15.86
dmem.ram\[54\]\[1\],15.86
_06238_,15.855
imem.rom\[4\]\[1\],15.84
_05966_,15.82
_06146_,15.82
dmem.ram\[30\]\[1\],15.81
imem.rom\[0\]\[3\],15.81
_03602_,15.76
imem.rom\[8\]\[2\],15.76
_03623_,15.74
_05307_,15.74
net509,15.74
dmem.ram\[56\]\[13\],15.72
_01685_,15.7
_05607_,15.7
_06014_,15.7
_01645_,15.68
_05588_,15.68
dmem.ram\[3\]\[9\],15.68
_02916_,15.66
_04514_,15.66
ex_mm_reg.Instr_Out\[13\],15.66
imem.rom\[8\]\[0\],15.66
_06853_,15.655
_03785_,15.64
imem.rom\[13\]\[0\],15.64
imem.rom\[1\]\[2\],15.64
_04637_,15.62
_05205_,15.6
_02804_,15.58
_05644_,15.56
_06303_,15.56
dmem.ram\[30\]\[2\],15.55
_04927_,15.52
rr_ex_reg.instr_out\[1\],15.52
_07897_,15.5
_05479_,15.48
_06123_,15.48
imem.rom\[7\]\[7\],15.48
if_id_reg.Instr_Out\[15\],15.46
_02776_,15.44
_06178_,15.44
dmem.ram\[59\]\[8\],15.44
imem.rom\[9\]\[4\],15.44
_08148_,15.41
_06700_,15.36
_03188_,15.34
_03797_,15.34
_03975_,15.34
_07055_,15.34
_02235_,15.32
_02783_,15.32
_04061_,15.32
_08064_,15.32
mm_wb_reg.Rd_Data_Out_PR\[4\],15.32
_03633_,15.3
_08229_,15.3
_03068_,15.28
_03085_,15.28
_03237_,15.28
_06084_,15.28
instr_wdata[1],15.28
_03090_,15.26
_03415_,15.26
_03814_,15.26
_05841_,15.25
imem.rom\[2\]\[8\],15.25
_05972_,15.24
dmem.ram\[3\]\[10\],15.24
_05421_,15.23
_04868_,15.22
_08145_,15.22
debug_mem_data[14],15.19
net680,15.16
dmem.ram\[43\]\[0\],15.14
imem.rom\[14\]\[10\],15.125
_04756_,15.12
_05214_,15.12
_06073_,15.1
_03688_,15.08
_03592_,15.06
_03978_,15.06
_05617_,15.06
_06630_,15.06
_07877_,15.04
dmem.ram\[55\]\[11\],15.02
_04203_,15
_06850_,15
net913,15
regfile.registerFile\[0\]\[13\],14.98
_01440_,14.965
_06027_,14.94
dmem.ram\[23\]\[8\],14.94
dmem.ram\[55\]\[1\],14.94
_02399_,14.92
_05512_,14.92
_07205_,14.92
dmem.ram\[31\]\[1\],14.92
_05847_,14.9
_05864_,14.9
dmem.ram\[57\]\[1\],14.9
_03291_,14.88
_03394_,14.88
_05937_,14.88
dmem.ram\[47\]\[8\],14.88
dmem.ram\[58\]\[1\],14.88
imem.rom\[7\]\[0\],14.88
_03891_,14.845
if_id_reg.Instr_Out\[8\],14.84
imem.rom\[2\]\[15\],14.825
_06142_,14.82
_07625_,14.82
_01873_,14.8
_05956_,14.8
imem.rom\[11\]\[7\],14.8
net355,14.8
_01805_,14.78
_05501_,14.78
_08186_,14.78
net402,14.78
imem.rom\[14\]\[9\],14.77
_03127_,14.76
_04528_,14.76
_03414_,14.72
imem.rom\[9\]\[9\],14.72
_03703_,14.715
_01134_,14.705
net394,14.68
_03818_,14.66
_03232_,14.655
imem.rom\[11\]\[1\],14.62
dmem.ram\[37\]\[7\],14.605
_03942_,14.6
dmem.ram\[23\]\[4\],14.6
_03692_,14.58
_03315_,14.56
_05835_,14.56
imem.rom\[8\]\[14\],14.56
_02376_,14.54
_03037_,14.54
_02790_,14.52
_03336_,14.52
dmem.ram\[43\]\[2\],14.5
mm_wb_reg.Rd_Data_Out_PR\[5\],14.5
_05634_,14.48
imem.rom\[7\]\[12\],14.48
_02023_,14.46
_03079_,14.46
_03322_,14.46
_03871_,14.46
_05159_,14.46
_05350_,14.46
imem.rom\[11\]\[12\],14.46
_01595_,14.445
_06941_,14.445
imem.rom\[8\]\[9\],14.44
_02209_,14.42
_03063_,14.42
_03860_,14.42
_07206_,14.42
_06144_,14.39
_01656_,14.38
_05915_,14.38
_02971_,14.365
_04479_,14.36
dmem.ram\[8\]\[14\],14.36
imem.rom\[14\]\[11\],14.325
imem.rom\[2\]\[14\],14.305
_03288_,14.3
_06175_,14.3
_07573_,14.3
_00607_,14.285
_07321_,14.28
_05178_,14.26
_05078_,14.24
_05382_,14.22
_04374_,14.2
_03289_,14.18
_05689_,14.18
net114,14.18
_02779_,14.16
net904,14.14
_03790_,14.12
_07177_,14.1
_01894_,14.08
imem.rom\[10\]\[10\],14.065
_04192_,14.06
_01096_,14.055
imem.rom\[9\]\[1\],14.05
dmem.ram\[46\]\[7\],14.04
_01663_,14
_03020_,14
_03081_,14
_04184_,14
_06114_,14
_07825_,14
net201,14
_02934_,13.98
_04159_,13.98
_05873_,13.98
_07901_,13.98
_08141_,13.98
_06098_,13.96
_06099_,13.96
imem.rom\[13\]\[1\],13.96
net1285,13.96
_05414_,13.94
ex_mm_reg.Rd_Data_Out_PR\[2\],13.92
net202,13.9
imem.rom\[14\]\[7\],13.885
_02978_,13.88
_03874_,13.88
rr_ex_reg.instr_out\[2\],13.88
_01594_,13.865
net120,13.86
net191,13.86
_03907_,13.84
dmem.ram\[23\]\[10\],13.84
net585,13.84
_04366_,13.82
_05109_,13.82
_05950_,13.82
_00210_,13.805
_03533_,13.8
_01854_,13.76
dmem.ram\[56\]\[15\],13.76
rr_ex_reg.RF_D2_Out\[7\],13.76
_04783_,13.74
net786,13.74
_04798_,13.72
_05917_,13.72
imem.rom\[14\]\[6\],13.705
dmem.ram\[26\]\[10\],13.685
_03069_,13.68
_03222_,13.68
_05422_,13.68
net1015,13.68
_04272_,13.66
imem.rom\[10\]\[6\],13.645
_02924_,13.62
_03839_,13.62
_05911_,13.62
_04176_,13.6
_05048_,13.58
_05518_,13.56
_06129_,13.56
imem.rom\[7\]\[15\],13.56
net300,13.56
_03961_,13.54
_05825_,13.54
_08166_,13.54
debug_reg_data[7],13.54
_01858_,13.52
_06046_,13.52
_03375_,13.5
_05658_,13.5
_06010_,13.5
_02290_,13.48
_02775_,13.48
_00260_,13.445
imem.rom\[7\]\[1\],13.44
net774,13.44
_03550_,13.42
net466,13.4
net922,13.4
_05713_,13.38
imem.rom\[8\]\[6\],13.38
_05085_,13.36
net962,13.36
_02614_,13.34
_05751_,13.34
_05492_,13.32
dmem.ram\[60\]\[0\],13.32
_02227_,13.3
_02620_,13.3
_04772_,13.3
_04942_,13.3
_05854_,13.3
_05995_,13.28
imem.rom\[10\]\[11\],13.265
_07004_,13.26
_05391_,13.24
net1222,13.24
_03099_,13.22
regfile.registerFile\[1\]\[10\],13.22
imem.rom\[3\]\[1\],13.18
_03071_,13.16
_04144_,13.14
_02870_,13.12
_03059_,13.12
imem.rom\[10\]\[7\],13.105
imem.rom\[7\]\[6\],13.1
_03383_,13.08
_03665_,13.08
_04959_,13.08
_05193_,13.08
_05628_,13.08
_05800_,13.08
_05991_,13.08
_06064_,13.08
_07204_,13.08
net135,13.06
_03231_,13.05
_04266_,13.04
_05877_,13.04
_07841_,13.04
net480,13.04
net626,13.04
debug_reg_data[13],13.01
_03652_,13
_03832_,13
_04094_,13
_06025_,13
_06111_,13
_07389_,13
dmem.ram\[27\]\[2\],13
_07549_,12.98
_08124_,12.98
imem.rom\[6\]\[9\],12.975
imem.rom\[2\]\[10\],12.965
_03690_,12.96
_06664_,12.96
net444,12.96
_07044_,12.94
net874,12.94
_00066_,12.925
_03761_,12.92
net515,12.92
_05059_,12.9
_05385_,12.86
_03589_,12.84
_08219_,12.84
debug_mem_addr[2],12.84
dmem.ram\[54\]\[5\],12.84
_03638_,12.82
net111,12.82
_06094_,12.8
mm_wb_reg.Rd_Addr_Out_PR\[2\],12.8
net640,12.8
net1218,12.8
_01856_,12.76
dmem.ram\[4\]\[13\],12.75
_04360_,12.74
_04994_,12.72
net862,12.68
_02373_,12.66
_02721_,12.66
_05656_,12.66
_02932_,12.64
_03477_,12.62
_05259_,12.62
_08201_,12.62
debug_mem_data[1],12.62
debug_reg_data[4],12.62
pc_out_port[12],12.62
pc_out_port[5],12.62
pc_out_port[6],12.62
net126,12.62
net1160,12.62
_00680_,12.605
_08216_,12.6
net616,12.6
_01790_,12.585
_04915_,12.58
net184,12.58
net834,12.58
_01649_,12.56
_05921_,12.56
dmem.ram\[56\]\[1\],12.56
imem.rom\[9\]\[7\],12.56
_03022_,12.54
_03866_,12.54
_06167_,12.54
rr_ex_reg.pc_next_out\[10\],12.54
net701,12.54
_04665_,12.5
_04977_,12.5
_07670_,12.5
_08130_,12.5
_08173_,12.5
debug_reg_addr[2],12.49
_04778_,12.48
imem.rom\[11\]\[4\],12.48
net441,12.48
imem.rom\[15\]\[6\],12.46
imem.rom\[3\]\[7\],12.46
net289,12.46
_04060_,12.44
_05874_,12.44
_06883_,12.44
_05557_,12.42
_06048_,12.42
imem.rom\[9\]\[13\],12.42
_00041_,12.405
_03267_,12.4
_05142_,12.4
_07787_,12.4
net399,12.4
imem.rom\[6\]\[4\],12.385
_02809_,12.38
if_id_reg.Instr_Out\[14\],12.38
_05355_,12.36
_02478_,12.34
_03821_,12.34
_06062_,12.34
net1250,12.34
_07684_,12.32
imem.rom\[6\]\[10\],12.305
_06070_,12.3
_01148_,12.285
_04434_,12.28
_06928_,12.28
_07200_,12.28
net416,12.28
net918,12.28
net118,12.26
_02716_,12.24
_04370_,12.24
_08084_,12.24
debug_reg_addr[0],12.23
_06037_,12.22
net749,12.22
_03641_,12.2
_04432_,12.2
_06699_,12.2
_07191_,12.2
_07900_,12.2
imem.rom\[3\]\[11\],12.2
imem.rom\[7\]\[9\],12.2
_00902_,12.185
_03131_,12.18
_03371_,12.18
_08140_,12.18
_06059_,12.175
imem.rom\[10\]\[13\],12.165
_03270_,12.16
_03424_,12.16
_08225_,12.16
_02877_,12.14
_03626_,12.12
_05196_,12.12
_05324_,12.12
_05970_,12.12
_07198_,12.12
net831,12.12
_06746_,12.1
imem.rom\[7\]\[10\],12.1
_00156_,12.085
net174,12.085
dmem.ram\[9\]\[0\],12.08
net389,12.08
_03949_,12.06
imem.rom\[11\]\[0\],12.06
_03045_,12.04
_03354_,12.04
_05292_,12.04
imem.rom\[11\]\[2\],12.04
_00690_,12.02
_03215_,12.02
net934,12.02
imem.rom\[5\]\[0\],12
_00609_,11.985
_01137_,11.98
_05086_,11.96
_03258_,11.94
_06143_,11.94
net297,11.94
_07839_,11.92
imem.rom\[4\]\[4\],11.92
net558,11.92
dmem.ram\[45\]\[0\],11.91
_03518_,11.9
_05902_,11.9
net1186,11.9
_01892_,11.88
_05821_,11.88
net235,11.88
net818,11.88
_00918_,11.875
_04564_,11.86
_03952_,11.84
_05234_,11.84
_05498_,11.84
imem.rom\[15\]\[14\],11.84
rr_ex_reg.instr_out\[3\],11.84
_02741_,11.82
_05327_,11.82
_05250_,11.8
imem.rom\[7\]\[2\],11.8
_03329_,11.78
_06959_,11.78
_08121_,11.78
net128,11.78
_04116_,11.76
_01063_,11.745
_01601_,11.745
_02024_,11.74
_03194_,11.72
_03590_,11.72
_04487_,11.72
imem.rom\[3\]\[9\],11.72
_02788_,11.71
_00081_,11.705
_05047_,11.7
imem.rom\[15\]\[11\],11.7
_06923_,11.66
net489,11.66
dmem.ram\[12\]\[5\],11.645
net176,11.64
_00875_,11.625
_01103_,11.62
_03092_,11.62
_06007_,11.62
imem.rom\[1\]\[1\],11.62
_01488_,11.605
_02942_,11.6
_06112_,11.6
imem.rom\[3\]\[5\],11.6
net548,11.6
net849,11.6
net1128,11.6
imem.rom\[2\]\[13\],11.585
_02714_,11.58
_06115_,11.58
_07220_,11.58
if_id_reg.Instr_Out\[1\],11.58
net717,11.58
net775,11.58
net1028,11.58
_04149_,11.57
_03983_,11.56
net115,11.56
net712,11.56
net1080,11.56
_01100_,11.545
imem.rom\[6\]\[5\],11.545
_08227_,11.525
_02128_,11.52
net487,11.52
net1119,11.52
_03393_,11.5
_05904_,11.5
net1059,11.5
_04141_,11.48
net751,11.48
_01871_,11.46
_03106_,11.46
net482,11.46
_04545_,11.445
_03893_,11.42
imem.rom\[11\]\[5\],11.42
_01101_,11.405
_01336_,11.405
_06836_,11.4
_01838_,11.38
_05598_,11.38
_06961_,11.365
_03012_,11.36
if_id_reg.PC_Next_Out\[14\],11.36
net649,11.36
net753,11.36
net987,11.36
net1064,11.36
_04509_,11.34
_07967_,11.34
imem.rom\[3\]\[2\],11.34
net497,11.34
net596,11.34
net1247,11.34
_03278_,11.32
_05901_,11.32
_08198_,11.3
_03858_,11.28
_06624_,11.28
imem.rom\[1\]\[14\],11.28
_02371_,11.26
_03910_,11.26
_04072_,11.26
pc_out_port[3],11.26
_03353_,11.24
_05922_,11.24
_06944_,11.24
_07782_,11.24
imem.rom\[3\]\[3\],11.24
net146,11.24
net298,11.24
net571,11.24
net592,11.24
net976,11.24
_07357_,11.22
_08135_,11.22
_02908_,11.2
_03465_,11.2
_08101_,11.2
net512,11.2
net1274,11.2
_06732_,11.18
ex_mm_reg.Rd_Addr_Out_PR\[1\],11.18
_04595_,11.16
_06975_,11.16
_05375_,11.14
instr_wdata[8],11.14
net555,11.14
_03055_,11.12
_05435_,11.12
_05532_,11.12
_07540_,11.12
_07716_,11.12
_08211_,11.12
dmem.ram\[59\]\[10\],11.12
net206,11.12
_06862_,11.1
net357,11.1
net660,11.1
net755,11.1
dmem.ram\[25\]\[15\],11.08
imem.rom\[15\]\[13\],11.08
net271,11.06
net461,11.06
_05405_,11.04
ex_mm_reg.Rd_Data_Out_PR\[13\],11.04
imem.rom\[15\]\[7\],11.04
net757,11.04
_05999_,11.02
imem.rom\[14\]\[0\],11.005
imem.rom\[7\]\[5\],11
net641,11
imem.rom\[10\]\[14\],10.985
_05863_,10.98
imem.rom\[10\]\[8\],10.965
_02771_,10.96
_02840_,10.96
_03028_,10.96
_05037_,10.96
_05965_,10.96
_06089_,10.96
_06234_,10.96
_06672_,10.96
imem.rom\[9\]\[3\],10.96
_01618_,10.925
_04234_,10.92
_05135_,10.92
_04533_,10.9
net165,10.9
net279,10.9
net324,10.9
_05482_,10.88
_06751_,10.88
id_rr_reg.instr_out\[15\],10.88
_02647_,10.86
_06602_,10.86
_06946_,10.86
net920,10.86
if_id_reg.Instr_Out\[12\],10.84
_03409_,10.82
_03591_,10.82
_03813_,10.82
_05718_,10.82
_06019_,10.82
_08175_,10.81
_03001_,10.8
_04314_,10.8
_06523_,10.8
imem.rom\[2\]\[11\],10.785
_03046_,10.78
_03072_,10.78
_03523_,10.78
_03567_,10.78
_05611_,10.78
_06068_,10.78
net520,10.78
net653,10.78
net706,10.78
net708,10.78
net343,10.76
net878,10.76
_00611_,10.755
_01136_,10.745
_02421_,10.74
_03680_,10.74
net915,10.74
net1004,10.74
_05964_,10.72
_06176_,10.72
_08188_,10.72
_00120_,10.705
_03835_,10.7
mm_wb_reg.Rd_Addr_Out_PR\[0\],10.7
_00614_,10.68
_06956_,10.68
net437,10.68
net484,10.68
net1221,10.68
_00068_,10.665
_01265_,10.665
_03735_,10.66
_03864_,10.66
_05827_,10.66
_06889_,10.66
net141,10.66
net629,10.66
net412,10.655
net367,10.64
_04757_,10.62
net1123,10.62
_01604_,10.6
net1288,10.6
_05755_,10.58
net933,10.58
_04606_,10.56
_05186_,10.56
rr_ex_reg.pc_next_out\[9\],10.56
net607,10.56
_01820_,10.54
_04510_,10.54
_08127_,10.54
net866,10.54
_00695_,10.525
_03204_,10.52
_03417_,10.52
_05593_,10.52
net813,10.52
_01123_,10.505
_02698_,10.5
_03659_,10.5
_06042_,10.5
_06476_,10.5
_08235_,10.48
dmem.ram\[11\]\[8\],10.48
_01628_,10.465
_03628_,10.46
net864,10.46
_03587_,10.44
_04654_,10.44
_07325_,10.44
net193,10.44
net366,10.44
_02821_,10.42
net498,10.42
net844,10.42
imem.rom\[6\]\[6\],10.405
_02638_,10.4
_03111_,10.4
_05645_,10.4
_06449_,10.4
_06788_,10.4
_00633_,10.365
_03368_,10.36
_03967_,10.36
_04837_,10.36
_05485_,10.36
_06150_,10.36
_06957_,10.36
imem.rom\[15\]\[9\],10.36
net508,10.36
_03382_,10.34
_00588_,10.325
_03109_,10.325
_02020_,10.32
_03913_,10.32
_05212_,10.32
_05539_,10.32
_06136_,10.32
_06162_,10.32
_06833_,10.32
_07165_,10.32
_08168_,10.32
debug_mem_data[10],10.32
debug_mem_data[12],10.32
debug_mem_data[2],10.32
debug_reg_data[15],10.32
debug_reg_data[8],10.32
imem.rom\[13\]\[3\],10.32
pc_out_port[4],10.32
pc_out_port[7],10.32
net127,10.32
net877,10.32
_03295_,10.3
_04373_,10.3
_07700_,10.3
_08203_,10.3
_04634_,10.28
_04951_,10.28
_05202_,10.28
net332,10.28
net671,10.28
net1147,10.28
_08178_,10.26
_00617_,10.245
_01817_,10.24
_00343_,10.225
_01441_,10.225
_00685_,10.22
_03853_,10.22
net945,10.22
net1026,10.22
net1172,10.22
net1205,10.22
_05058_,10.2
_05541_,10.2
_05680_,10.2
instr_waddr[3],10.2
instr_wdata[14],10.2
instr_wdata[3],10.2
instr_wdata[4],10.2
net812,10.2
net872,10.2
net958,10.2
mm_wb_reg.Rd_Data_Out_PR\[7\],10.18
net296,10.18
net501,10.18
net636,10.18
net1153,10.18
_04541_,10.16
_04962_,10.16
_06105_,10.16
_06899_,10.16
imem.rom\[7\]\[8\],10.16
_02198_,10.14
_01562_,10.125
_01616_,10.125
imem.rom\[7\]\[4\],10.12
net1131,10.12
_06721_,10.1
net568,10.1
_06157_,10.08
instr_waddr[1],10.08
instr_wdata[13],10.08
instr_wdata[5],10.08
net145,10.08
net699,10.08
net895,10.08
_01609_,10.065
_01668_,10.06
_05804_,10.06
_00077_,10.045
_01190_,10.04
_03326_,10.04
_03919_,10.04
_08222_,10.02
_03500_,10
net776,10
net868,10
_05981_,9.99
_06054_,9.98
debug_reg_data[2],9.98
net110,9.98
net144,9.98
dmem.ram\[17\]\[7\],9.96
_06366_,9.94
_07159_,9.94
_00052_,9.925
_03157_,9.9
_03207_,9.9
net684,9.9
_01909_,9.88
_02153_,9.88
_04057_,9.88
_00083_,9.865
_02622_,9.86
_03201_,9.86
_05046_,9.86
_06948_,9.86
_07913_,9.86
net281,9.86
net472,9.86
net672,9.86
net1207,9.86
_04295_,9.82
_04666_,9.82
_06309_,9.82
imem.rom\[15\]\[1\],9.82
net898,9.82
net1033,9.82
net1077,9.82
net1086,9.82
net1233,9.82
_00985_,9.785
_01565_,9.785
_01774_,9.78
_02969_,9.78
_04188_,9.78
net224,9.76
net430,9.76
net529,9.76
net835,9.76
net1056,9.76
net1090,9.76
net1211,9.76
_05875_,9.74
ex_mm_reg.Instr_Out\[14\],9.74
imem.rom\[11\]\[15\],9.74
net157,9.74
net383,9.74
net306,9.72
net445,9.72
net1001,9.72
net1106,9.72
net1136,9.72
net1276,9.72
_00064_,9.705
imem.rom\[1\]\[6\],9.7
_00029_,9.685
_03932_,9.68
_05066_,9.68
_07128_,9.68
_06976_,9.67
_00349_,9.665
_00692_,9.66
imem.rom\[15\]\[10\],9.66
_06402_,9.64
_07285_,9.64
_02300_,9.635
_00286_,9.62
_03621_,9.62
_07045_,9.62
net614,9.62
net903,9.62
net1075,9.62
_00219_,9.585
_07599_,9.58
imem.rom\[3\]\[15\],9.58
_01442_,9.545
_05010_,9.54
net1244,9.54
_00193_,9.52
_01952_,9.52
_02296_,9.52
_02639_,9.52
_03943_,9.52
_04156_,9.52
_04275_,9.52
_07083_,9.52
_07386_,9.52
net155,9.52
net170,9.52
net475,9.52
net504,9.52
net655,9.52
_00423_,9.505
dmem.ram\[29\]\[15\],9.5
_00691_,9.48
_03062_,9.48
_05098_,9.48
_05967_,9.48
_06473_,9.48
_07453_,9.48
net87,9.475
_01451_,9.445
_01759_,9.44
_02226_,9.44
_07632_,9.44
_01935_,9.42
_01987_,9.42
_02092_,9.42
_02097_,9.42
_02273_,9.42
_02291_,9.42
_02294_,9.42
_02311_,9.42
_02326_,9.42
_02377_,9.42
_02391_,9.42
_02571_,9.42
_02641_,9.42
_03173_,9.42
_04364_,9.42
_05597_,9.42
_05655_,9.42
_08055_,9.42
id_rr_reg.pc_next_out\[10\],9.42
_02725_,9.41
_01689_,9.4
_02240_,9.4
_03290_,9.4
_04867_,9.4
_05838_,9.4
net187,9.4
net222,9.4
net572,9.4
net889,9.4
net1133,9.4
_05996_,9.38
_01644_,9.36
_01964_,9.36
_02501_,9.36
_02674_,9.36
_03358_,9.36
_03966_,9.36
_05602_,9.36
_06577_,9.36
_06592_,9.36
_06619_,9.36
_06705_,9.36
_07846_,9.36
net364,9.36
net566,9.36
net610,9.36
net847,9.36
net861,9.36
net973,9.36
net1016,9.36
net1252,9.36
_01037_,9.325
_01282_,9.325
_02627_,9.32
_05061_,9.32
_05717_,9.32
_01361_,9.305
_03282_,9.3
_05129_,9.3
_05167_,9.3
_05462_,9.3
net314,9.3
net316,9.3
net398,9.3
net628,9.3
net631,9.3
net643,9.3
net772,9.3
net815,9.3
net885,9.3
net899,9.3
net1054,9.3
net1245,9.3
net1261,9.3
_01404_,9.285
imem.rom\[14\]\[8\],9.285
_05336_,9.28
_05613_,9.28
_07379_,9.28
_07722_,9.28
if_id_reg.PC_Next_Out\[10\],9.28
net436,9.28
net956,9.28
net1008,9.28
net1126,9.28
_02765_,9.26
net582,9.26
net804,9.26
_08220_,9.24
net661,9.24
net744,9.24
_02221_,9.22
net1235,9.22
_02717_,9.2
_03080_,9.2
_05365_,9.2
net311,9.2
net1050,9.2
_01182_,9.185
_02562_,9.18
_03635_,9.18
instr_waddr[2],9.18
net275,9.18
net673,9.18
net981,9.18
net1149,9.18
net1167,9.18
_03510_,9.16
_03563_,9.16
_06065_,9.16
net1162,9.16
_00094_,9.145
_02249_,9.12
_05441_,9.12
_05488_,9.12
_06003_,9.12
_06595_,9.12
net972,9.12
_03412_,9.1
_04540_,9.1
_01408_,9.085
_01804_,9.08
_02994_,9.08
_07029_,9.08
net116,9.08
net455,9.08
_00707_,9.075
carry_flag_port,9.07
_03340_,9.06
_03581_,9.06
_05393_,9.06
_05560_,9.06
_06371_,9.06
_07616_,9.06
_07642_,9.06
_07676_,9.06
net134,9.06
net325,9.06
net397,9.06
net838,9.06
_03933_,9.04
_04414_,9.04
_07829_,9.04
ex_mm_reg.Rd_Data_Out_PR\[8\],9.04
imem.rom\[11\]\[11\],9.04
net108,9.04
net736,9.04
net770,9.04
_01957_,9.02
_02259_,9.02
_03841_,9.02
_05586_,9.02
_06827_,9.02
_07060_,9.02
net339,9.02
net428,9.02
net1037,9.02
net1271,9.02
_06963_,9
