net,length_um
_03694_,5.84
_03704_,5.84
_04092_,5.84
_04151_,5.84
_04173_,5.84
_04191_,5.84
_04314_,5.84
_04321_,5.84
_04325_,5.84
_04343_,5.84
_04429_,5.84
_05652_,5.84
_05848_,5.84
_05973_,5.84
_06281_,5.84
_06675_,5.84
_06943_,5.84
_07055_,5.84
_07256_,5.84
_07292_,5.84
_07297_,5.84
_07300_,5.84
_07303_,5.84
net240,5.84
_02335_,5.82
_03152_,5.82
_03691_,5.82
_04723_,5.82
_06171_,5.82
rr_ex_pipe_reg.instr_out\[9\],5.82
net117,5.82
_00440_,5.805
_00845_,5.805
_01559_,5.8
_02487_,5.8
_02945_,5.8
_03057_,5.8
_03233_,5.8
_03544_,5.8
_04362_,5.8
_04444_,5.8
_05629_,5.8
_06096_,5.8
_06219_,5.8
id_rr_pipe_reg.pc_next_out\[6\],5.8
net1248,5.8
_00532_,5.785
_00455_,5.78
la_sa_lm_sm_block.reg_data_form_id_128\[99\],5.78
_00311_,5.775
_00231_,5.765
_00242_,5.765
_00313_,5.765
_00437_,5.765
_01206_,5.765
_01508_,5.765
_01562_,5.765
_01567_,5.765
_01794_,5.765
net393,5.765
_07096_,5.76
_02325_,5.75
ir_port[0],5.75
_01822_,5.74
_02187_,5.74
_02497_,5.74
_03251_,5.74
_03363_,5.74
_03428_,5.74
_03837_,5.74
_03949_,5.74
_04067_,5.74
_04084_,5.74
_04126_,5.74
_04263_,5.74
_04296_,5.74
_04481_,5.74
_05178_,5.74
_05473_,5.74
_05481_,5.74
_06117_,5.74
_07122_,5.74
_07123_,5.74
_07171_,5.74
_07282_,5.74
_07288_,5.74
_07377_,5.74
la_sa_lm_sm_block.reg_data_form_id_128\[98\],5.74
rr_ex_pipe_reg.pc_out\[15\],5.74
net58,5.74
net112,5.74
net123,5.74
net1493,5.74
_00888_,5.725
_00996_,5.725
_01127_,5.725
_01865_,5.72
_02340_,5.72
_02414_,5.72
_02535_,5.72
_03500_,5.72
_03975_,5.72
_04114_,5.72
_04345_,5.72
_04392_,5.72
_04710_,5.72
_04980_,5.72
_05091_,5.72
_05109_,5.72
_05217_,5.72
_05353_,5.72
_05478_,5.72
_05545_,5.72
_05611_,5.72
_05908_,5.72
_06894_,5.72
_07174_,5.72
_07208_,5.72
_07220_,5.72
net197,5.72
net201,5.72
net451,5.72
net567,5.72
net819,5.72
net838,5.72
net1046,5.72
net1062,5.72
net1064,5.72
net1679,5.72
_00371_,5.705
_01659_,5.705
_01701_,5.705
_01735_,5.705
_00149_,5.7
_04381_,5.7
_05553_,5.7
_05980_,5.7
_02732_,5.69
_00727_,5.685
_01836_,5.68
_01862_,5.68
_02251_,5.68
_02261_,5.68
_02369_,5.68
_02452_,5.68
_03330_,5.68
_03481_,5.68
_03835_,5.68
_03982_,5.68
_04083_,5.68
_04132_,5.68
_04225_,5.68
_04324_,5.68
_04339_,5.68
_04647_,5.68
_04990_,5.68
_05253_,5.68
_05658_,5.68
_06073_,5.68
_06076_,5.68
_06108_,5.68
_06267_,5.68
_06993_,5.68
_07302_,5.68
_07315_,5.68
_07345_,5.68
_07370_,5.68
la_sa_lm_sm_block.reg_data_form_id_128\[84\],5.68
net281,5.68
net1257,5.68
_00228_,5.665
_00657_,5.665
_02040_,5.66
_00020_,5.645
_00381_,5.645
_00710_,5.645
_00822_,5.645
_00912_,5.645
_01241_,5.645
_01606_,5.64
_01688_,5.64
_00183_,5.62
_00261_,5.62
_00372_,5.62
_00546_,5.62
_00783_,5.62
_00998_,5.62
_01424_,5.62
_01815_,5.62
_03351_,5.62
net579,5.62
net590,5.62
net635,5.62
net780,5.62
net789,5.62
net797,5.62
net901,5.62
net914,5.62
net931,5.62
net938,5.62
net1057,5.62
net1119,5.62
net1143,5.62
net1168,5.62
net1216,5.62
net1262,5.62
net1349,5.62
net1375,5.62
_00157_,5.605
_01638_,5.605
_02060_,5.6
_02500_,5.6
_02898_,5.6
_03480_,5.6
_04588_,5.6
_04836_,5.6
_05249_,5.6
_05801_,5.6
_06464_,5.6
instr_mem1.rom\[5\]\[7\],5.6
net231,5.6
net242,5.6
_00485_,5.585
_01001_,5.585
_00206_,5.58
_00457_,5.58
_00750_,5.58
_01282_,5.58
net754,5.58
net989,5.58
net1001,5.58
net1471,5.58
net1527,5.58
net1544,5.58
net1564,5.58
_01549_,5.565
_06134_,5.56
_06780_,5.56
net1672,5.56
net601,5.55
_00579_,5.545
_01658_,5.545
debug_reg_data[11],5.53
debug_reg_data[12],5.53
pc_out_port[14],5.53
_01484_,5.525
_02106_,5.52
_03050_,5.52
_04734_,5.52
_04954_,5.52
_05574_,5.52
_06985_,5.52
net582,5.52
net585,5.52
net592,5.52
net597,5.52
net602,5.52
net613,5.52
net615,5.52
net625,5.52
net633,5.52
net637,5.52
net655,5.52
net662,5.52
net666,5.52
net675,5.52
net678,5.52
net682,5.52
net683,5.52
net686,5.52
net689,5.52
net693,5.52
net694,5.52
net695,5.52
net696,5.52
net706,5.52
net710,5.52
net713,5.52
net727,5.52
net731,5.52
net744,5.52
net747,5.52
net757,5.52
net760,5.52
net767,5.52
net768,5.52
net787,5.52
net792,5.52
net795,5.52
net802,5.52
net828,5.52
net843,5.52
net844,5.52
net848,5.52
net850,5.52
net853,5.52
net867,5.52
net885,5.52
net887,5.52
net892,5.52
net896,5.52
net899,5.52
net904,5.52
net905,5.52
net907,5.52
net908,5.52
net911,5.52
net912,5.52
net913,5.52
net916,5.52
net920,5.52
net926,5.52
net929,5.52
net933,5.52
net935,5.52
net939,5.52
net941,5.52
net945,5.52
net948,5.52
net961,5.52
net963,5.52
net975,5.52
net985,5.52
net987,5.52
net991,5.52
net993,5.52
net997,5.52
net999,5.52
net1002,5.52
net1009,5.52
net1010,5.52
net1018,5.52
net1021,5.52
net1023,5.52
net1038,5.52
net1040,5.52
net1067,5.52
net1074,5.52
net1076,5.52
net1078,5.52
net1081,5.52
net1083,5.52
net1085,5.52
net1104,5.52
net1106,5.52
net1124,5.52
net1141,5.52
net1146,5.52
net1147,5.52
net1148,5.52
net1149,5.52
net1152,5.52
net1159,5.52
net1161,5.52
net1180,5.52
net1191,5.52
net1194,5.52
net1195,5.52
net1197,5.52
net1198,5.52
net1208,5.52
net1211,5.52
net1213,5.52
net1214,5.52
net1217,5.52
net1219,5.52
net1220,5.52
net1222,5.52
net1229,5.52
net1238,5.52
net1239,5.52
net1256,5.52
net1261,5.52
net1304,5.52
net1307,5.52
net1319,5.52
net1321,5.52
net1333,5.52
net1346,5.52
net1357,5.52
net1367,5.52
net1377,5.52
net1390,5.52
net1395,5.52
net1398,5.52
net1408,5.52
net1410,5.52
net1411,5.52
net1417,5.52
net1418,5.52
net1424,5.52
net1426,5.52
net1433,5.52
net1439,5.52
net1445,5.52
net1448,5.52
net1464,5.52
net1466,5.52
net1470,5.52
net1477,5.52
net1479,5.52
net1481,5.52
net1483,5.52
net1488,5.52
net1496,5.52
net1498,5.52
net1506,5.52
net1512,5.52
net1513,5.52
net1516,5.52
net1518,5.52
net1537,5.52
net1541,5.52
net1551,5.52
net1562,5.52
net1565,5.52
net1570,5.52
net1593,5.52
net1601,5.52
net1604,5.52
net1605,5.52
net1614,5.52
net1621,5.52
net1622,5.52
net1628,5.52
net1634,5.52
net1642,5.52
net1647,5.52
net1655,5.52
net1656,5.52
net1659,5.52
net1666,5.52
net1673,5.52
net1674,5.52
net1676,5.52
_00237_,5.505
_00488_,5.505
_01517_,5.505
_01631_,5.505
_02589_,5.5
_02763_,5.5
_05687_,5.5
net676,5.5
net769,5.5
net1405,5.5
_00571_,5.48
_02010_,5.48
_02052_,5.48
_02896_,5.48
_04643_,5.48
net263,5.48
_00269_,5.475
_02888_,5.46
_03655_,5.46
net51,5.46
_00098_,5.445
_01275_,5.445
_00083_,5.435
_00513_,5.435
_00846_,5.435
_01173_,5.435
_01255_,5.435
_01614_,5.435
_01625_,5.435
_01654_,5.435
_01796_,5.435
_00902_,5.425
_01063_,5.425
_02141_,5.41
_05379_,5.41
_02037_,5.4
_02053_,5.4
_03309_,5.4
_04374_,5.4
_05469_,5.4
_05552_,5.4
_05791_,5.4
_06294_,5.4
_06307_,5.4
net119,5.4
net134,5.4
net135,5.4
net164,5.4
net182,5.4
net1264,5.4
net1531,5.4
_00696_,5.38
_01843_,5.38
_02043_,5.38
_02428_,5.38
_02705_,5.38
_02796_,5.38
_02940_,5.38
_03046_,5.38
_03084_,5.38
_03090_,5.38
_03272_,5.38
_03425_,5.38
_03437_,5.38
_03510_,5.38
_03996_,5.38
_04017_,5.38
_04104_,5.38
_04147_,5.38
_04259_,5.38
_04491_,5.38
_04624_,5.38
_05173_,5.38
_05263_,5.38
_05415_,5.38
_05557_,5.38
_05759_,5.38
_05905_,5.38
_06393_,5.38
_06570_,5.38
_06689_,5.38
_06825_,5.38
id_rr_pipe_reg.pc_next_out\[15\],5.38
id_rr_pipe_reg.pc_out\[10\],5.38
net139,5.38
net196,5.38
net217,5.38
net653,5.38
net1102,5.38
net1686,5.38
_00499_,5.365
_00501_,5.365
_00779_,5.365
_00793_,5.365
_00796_,5.365
_01840_,5.36
_03392_,5.36
_05537_,5.36
_05924_,5.36
_06123_,5.36
_06292_,5.36
net1075,5.36
_00361_,5.355
_00111_,5.345
_00239_,5.345
_00274_,5.345
_00334_,5.345
_00357_,5.345
_00985_,5.345
_01100_,5.345
_01208_,5.345
_01211_,5.345
_01304_,5.345
_01502_,5.345
_02132_,5.34
_02213_,5.34
_02424_,5.34
_02716_,5.34
_03198_,5.34
_03265_,5.34
_03710_,5.34
_03732_,5.34
_03953_,5.34
_03991_,5.34
_04077_,5.34
_04107_,5.34
_04153_,5.34
_04318_,5.34
_04330_,5.34
_04334_,5.34
_04391_,5.34
_04407_,5.34
_05387_,5.34
_05829_,5.34
_05966_,5.34
_05969_,5.34
_06061_,5.34
_06778_,5.34
_07011_,5.34
_07027_,5.34
_07051_,5.34
_07056_,5.34
_07064_,5.34
_07322_,5.34
_01771_,5.32
_00010_,5.315
_00036_,5.315
_00198_,5.315
_00461_,5.315
_00106_,5.305
_00140_,5.305
_00425_,5.305
_00496_,5.305
_00719_,5.305
_00812_,5.305
_00820_,5.305
_00979_,5.305
_01023_,5.305
_01053_,5.305
_01078_,5.305
_01135_,5.305
_01151_,5.305
_01205_,5.305
_01334_,5.305
_01366_,5.305
_01641_,5.305
_00778_,5.3
_00942_,5.3
_00014_,5.28
_00156_,5.28
_01837_,5.28
_02909_,5.28
_02968_,5.28
_03524_,5.28
_03529_,5.28
_03766_,5.28
_03926_,5.28
_04142_,5.28
_06094_,5.28
_06374_,5.28
_07154_,5.28
_07245_,5.28
_07295_,5.28
_00582_,5.265
_00645_,5.265
_01213_,5.265
_01384_,5.265
_01536_,5.265
_01583_,5.265
_01930_,5.26
_02105_,5.26
_02418_,5.26
_02421_,5.26
_02491_,5.26
_02503_,5.26
_03022_,5.26
_03287_,5.26
_03945_,5.26
_04005_,5.26
_04049_,5.26
_04099_,5.26
_04166_,5.26
_04380_,5.26
_04512_,5.26
_04707_,5.26
_04753_,5.26
_05303_,5.26
_05670_,5.26
_06290_,5.26
_06306_,5.26
_06581_,5.26
_06769_,5.26
_07215_,5.26
_07234_,5.26
_07326_,5.26
net198,5.26
net199,5.26
net229,5.26
net234,5.26
net251,5.26
net480,5.26
net735,5.26
net1117,5.26
net1196,5.26
net1255,5.26
net1339,5.26
net1632,5.26
_01757_,5.255
_00427_,5.245
_00527_,5.245
_00565_,5.245
_00786_,5.245
_01493_,5.245
_05393_,5.245
_00470_,5.24
_06654_,5.24
_05547_,5.23
_00033_,5.225
_01844_,5.22
_01929_,5.22
_02510_,5.22
_02515_,5.22
_02781_,5.22
_02907_,5.22
_02934_,5.22
_03325_,5.22
_03534_,5.22
_03676_,5.22
_03890_,5.22
_03913_,5.22
_03972_,5.22
_04001_,5.22
_04018_,5.22
_04076_,5.22
_04088_,5.22
_04196_,5.22
_04347_,5.22
_04537_,5.22
_05475_,5.22
_05619_,5.22
_06044_,5.22
_06069_,5.22
_06772_,5.22
_06843_,5.22
_07239_,5.22
la_sa_lm_sm_block.reg_data_form_id_128\[42\],5.22
la_sa_lm_sm_block.reg_data_form_id_128\[92\],5.22
net316,5.22
net1372,5.22
debug_reg_data[1],5.19
_00018_,5.185
_00169_,5.18
_00813_,5.18
_00260_,5.16
_00429_,5.16
_00529_,5.16
_00568_,5.16
_00764_,5.16
_01537_,5.16
_01986_,5.16
_05507_,5.16
_06881_,5.16
_06923_,5.16
net791,5.16
net951,5.16
net958,5.16
net992,5.16
net1249,5.16
net1292,5.16
net1310,5.16
_01770_,5.14
_01880_,5.14
_02845_,5.14
_04653_,5.14
_04803_,5.14
_04846_,5.14
rr_ex_pipe_reg.instr_out\[11\],5.14
_02015_,5.12
_03916_,5.12
_05038_,5.12
net1077,5.12
net1100,5.12
net1455,5.12
net1482,5.12
_02147_,5.1
_04414_,5.1
_00899_,5.095
_01269_,5.095
_01289_,5.095
_01409_,5.095
_01655_,5.095
_01808_,5.095
_00080_,5.085
_00857_,5.085
_01090_,5.085
_01119_,5.085
_01473_,5.085
_01528_,5.085
net105,5.085
zero_flag_port,5.07
_00864_,5.065
_01346_,5.065
_00044_,5.06
_00773_,5.06
_03149_,5.06
_03189_,5.06
_05689_,5.06
net862,5.06
net875,5.06
net942,5.06
net971,5.06
net995,5.06
net1033,5.06
net1108,5.06
net1120,5.06
net1135,5.06
net1153,5.06
net1181,5.06
net1221,5.06
net1226,5.06
net1283,5.06
net1311,5.06
net1330,5.06
net1334,5.06
net1341,5.06
net1342,5.06
net1392,5.06
net1489,5.06
net1497,5.06
net1515,5.06
net1548,5.06
net1649,5.06
_00127_,5.045
_00558_,5.045
_01083_,5.045
_01256_,5.045
_01657_,5.045
_01679_,5.04
_04883_,5.04
_05641_,5.04
_05840_,5.04
_01355_,5.02
_02030_,5.02
_02042_,5.02
_03258_,5.02
_04660_,5.02
_04921_,5.02
_05230_,5.02
_05394_,5.02
_06450_,5.02
net287,5.02
net329,5.02
_00469_,5.015
_05849_,5
_05871_,5
la_sa_lm_sm_block.reg_data_form_id_128\[80\],5
la_sa_lm_sm_block.reg_data_form_id_128\[95\],5
_00385_,4.985
_00675_,4.985
_01032_,4.985
_01336_,4.985
_01416_,4.985
_01461_,4.985
_00650_,4.975
_01649_,4.975
_05646_,4.97
_00974_,4.965
debug_reg_addr[0],4.95
instr_wdata[11],4.95
instr_wdata[8],4.95
_02913_,4.94
_04349_,4.94
_04622_,4.94
_05561_,4.94
_05767_,4.94
_06308_,4.94
_02108_,4.93
_00550_,4.92
_00766_,4.92
_02081_,4.92
_02225_,4.92
_02408_,4.92
_02449_,4.92
_03019_,4.92
_03072_,4.92
_03095_,4.92
_03122_,4.92
_03184_,4.92
_03334_,4.92
_03456_,4.92
_03743_,4.92
_03806_,4.92
_03979_,4.92
_04055_,4.92
_04123_,4.92
_04130_,4.92
_04207_,4.92
_04311_,4.92
_04376_,4.92
_04959_,4.92
_05142_,4.92
_05191_,4.92
_05444_,4.92
_05525_,4.92
_05873_,4.92
_06121_,4.92
_06398_,4.92
_06725_,4.92
_07103_,4.92
_07156_,4.92
_07252_,4.92
_07287_,4.92
_07310_,4.92
_07358_,4.92
id_rr_pipe_reg.instr_out\[5\],4.92
id_rr_pipe_reg.pc_out\[5\],4.92
id_rr_pipe_reg.pc_out\[7\],4.92
if_id_pipe_reg.PC_Next_Out\[11\],4.92
la_sa_lm_sm_block.reg_data_form_id_128\[60\],4.92
net213,4.92
net477,4.92
net1072,4.92
_00690_,4.905
_00730_,4.905
_00781_,4.905
_00986_,4.905
_01015_,4.905
_01026_,4.905
_01030_,4.905
_01033_,4.905
_02216_,4.9
id_rr_pipe_reg.pc_out\[4\],4.9
net314,4.9
net1429,4.9
_01764_,4.895
_02183_,4.89
_00613_,4.885
_00706_,4.885
_01197_,4.885
_01590_,4.885
_02109_,4.88
_02517_,4.88
_02744_,4.88
_02840_,4.88
_02869_,4.88
_02902_,4.88
_03005_,4.88
_03027_,4.88
_03274_,4.88
_03505_,4.88
_03833_,4.88
_03901_,4.88
_04011_,4.88
_04152_,4.88
_04214_,4.88
_04217_,4.88
_04271_,4.88
_04282_,4.88
_04286_,4.88
_05175_,4.88
_06125_,4.88
_06614_,4.88
_06620_,4.88
_07078_,4.88
_07179_,4.88
_07268_,4.88
_07314_,4.88
_07355_,4.88
rr_ex_pipe_reg.instr_out\[12\],4.88
net262,4.88
net310,4.88
net334,4.88
net1361,4.88
_00930_,4.865
debug_mem_data[13],4.85
debug_mem_data[7],4.85
ir_port[10],4.85
ir_port[5],4.85
pc_out_port[13],4.85
_00063_,4.845
_00132_,4.845
_00364_,4.845
_00434_,4.845
_00531_,4.845
_00630_,4.845
_01039_,4.845
_01060_,4.845
_01076_,4.845
_01155_,4.845
_01209_,4.845
_01520_,4.845
_01557_,4.845
_00070_,4.835
_03527_,4.82
_05365_,4.82
la_sa_lm_sm_block.reg_data_form_id_128\[50\],4.82
la_sa_lm_sm_block.reg_data_form_id_128\[51\],4.82
_01870_,4.8
_02148_,4.8
_02224_,4.8
_02348_,4.8
_02448_,4.8
_02504_,4.8
_02681_,4.8
_02726_,4.8
_02827_,4.8
_02829_,4.8
_02848_,4.8
_02867_,4.8
_02997_,4.8
_03071_,4.8
_03253_,4.8
_03255_,4.8
_03333_,4.8
_03438_,4.8
_03546_,4.8
_03777_,4.8
_03935_,4.8
_04014_,4.8
_04223_,4.8
_04408_,4.8
_04468_,4.8
_04496_,4.8
_04607_,4.8
_04617_,4.8
_05079_,4.8
_05423_,4.8
_05492_,4.8
_05693_,4.8
_05919_,4.8
_06229_,4.8
_06260_,4.8
_06304_,4.8
_06319_,4.8
_06387_,4.8
_06389_,4.8
_06613_,4.8
_06739_,4.8
_06859_,4.8
_07016_,4.8
_07029_,4.8
_07059_,4.8
_07110_,4.8
_07116_,4.8
id_rr_pipe_reg.pc_out\[12\],4.8
la_sa_lm_sm_block.reg_data_form_id_128\[77\],4.8
net49,4.8
net56,4.8
net143,4.8
net175,4.8
net764,4.8
net800,4.8
net910,4.8
net1036,4.8
net1101,4.8
net1348,4.8
net1505,4.8
net1553,4.8
_00332_,4.785
_00389_,4.785
_00410_,4.785
_00438_,4.785
_00441_,4.785
_01098_,4.785
_01185_,4.785
_01218_,4.785
_01296_,4.785
_01472_,4.785
_02292_,4.76
_02485_,4.76
_02846_,4.76
_03411_,4.76
_03864_,4.76
_04443_,4.76
_04849_,4.76
_06617_,4.76
_06997_,4.76
_07158_,4.76
_07206_,4.76
_07209_,4.76
_07244_,4.76
_07277_,4.76
net496,4.76
_01665_,4.755
_01842_,4.73
instr_wdata[15],4.73
net562,4.725
_00271_,4.72
_01240_,4.72
_01463_,4.72
_01686_,4.72
_00498_,4.705
_01592_,4.705
_00037_,4.7
_00192_,4.7
_00215_,4.7
_00317_,4.7
_00486_,4.7
_00667_,4.7
_01199_,4.7
_01220_,4.7
_01299_,4.7
_01462_,4.7
_01604_,4.7
_02833_,4.7
_04996_,4.7
_06684_,4.7
_06872_,4.7
net725,4.7
net1030,4.7
net1035,4.7
net1094,4.7
net1145,4.7
net1335,4.7
net1468,4.7
net1653,4.7
_02873_,4.68
_03040_,4.68
_03441_,4.68
_05226_,4.68
_06119_,4.68
_06441_,4.68
_06506_,4.68
_06787_,4.68
instr_mem1.rom\[3\]\[0\],4.68
net1157,4.68
net1639,4.68
_00001_,4.675
_00002_,4.675
_01806_,4.675
instr_mem1.rom\[2\]\[0\],4.67
_03855_,4.665
_02209_,4.66
_03256_,4.66
_05740_,4.66
_05833_,4.66
_06523_,4.66
net1096,4.66
net1344,4.66
net1618,4.66
_01436_,4.655
_00129_,4.625
_00163_,4.625
_00235_,4.625
_00465_,4.625
_00497_,4.625
_00504_,4.625
_00592_,4.625
_01237_,4.625
_01525_,4.625
_01530_,4.625
_01710_,4.625
debug_reg_addr[2],4.61
instr_wdata[7],4.61
_00367_,4.605
_01974_,4.6
_02266_,4.6
_03601_,4.6
net879,4.6
net1130,4.6
net1608,4.6
_00265_,4.585
_00539_,4.585
_00757_,4.585
_00937_,4.585
_01511_,4.585
_01743_,4.585
_01754_,4.585
_01787_,4.585
_01795_,4.585
_01932_,4.58
_02752_,4.58
_06759_,4.58
la_sa_lm_sm_block.reg_data_form_id_128\[45\],4.58
net1275,4.58
_02946_,4.56
_03194_,4.56
_04543_,4.56
_04977_,4.56
_00076_,4.545
_05234_,4.54
_00095_,4.525
_00240_,4.525
_00390_,4.525
_00660_,4.525
_01381_,4.525
_00126_,4.505
_00233_,4.505
_00503_,4.505
_00940_,4.505
_02257_,4.5
_05684_,4.5
_05614_,4.49
_00700_,4.48
_01742_,4.48
_02248_,4.48
_02769_,4.48
_03213_,4.48
_04993_,4.48
_05206_,4.48
_05277_,4.48
_05513_,4.48
_06748_,4.48
_06983_,4.48
net243,4.48
_00289_,4.46
_00475_,4.46
_00695_,4.46
_01550_,4.46
_01555_,4.46
_01560_,4.46
_01648_,4.46
_01876_,4.46
_01961_,4.46
_02029_,4.46
_02451_,4.46
_02466_,4.46
_02935_,4.46
_03008_,4.46
_03267_,4.46
_03486_,4.46
_03517_,4.46
_03560_,4.46
_03964_,4.46
_04108_,4.46
_04136_,4.46
_04205_,4.46
_04305_,4.46
_04648_,4.46
_05179_,4.46
_05544_,4.46
_05639_,4.46
_05711_,4.46
_05718_,4.46
_06041_,4.46
_06057_,4.46
_06059_,4.46
_06327_,4.46
_06388_,4.46
_06542_,4.46
_06921_,4.46
_07047_,4.46
_07334_,4.46
la_sa_lm_sm_block.reg_data_form_id_128\[109\],4.46
la_sa_lm_sm_block.reg_data_form_id_128\[57\],4.46
la_sa_lm_sm_block.reg_data_form_id_128\[74\],4.46
la_sa_lm_sm_block.reg_data_form_id_128\[78\],4.46
net106,4.46
net218,4.46
net305,4.46
net1206,4.46
net1535,4.46
instr_mem1.rom\[14\]\[1\],4.45
_00984_,4.44
_02980_,4.44
_03443_,4.44
_04087_,4.44
_04651_,4.44
_07341_,4.44
_00174_,4.425
_00199_,4.425
_00285_,4.425
_00433_,4.425
_00804_,4.425
_01154_,4.425
_01184_,4.425
_06476_,4.425
_00735_,4.42
_02152_,4.42
_02393_,4.42
_02401_,4.42
_02422_,4.42
_02936_,4.42
_03093_,4.42
_03128_,4.42
_03270_,4.42
_03320_,4.42
_03569_,4.42
_03675_,4.42
_03680_,4.42
_03980_,4.42
_04038_,4.42
_04281_,4.42
_05566_,4.42
_05729_,4.42
_06045_,4.42
_06064_,4.42
_07073_,4.42
_07231_,4.42
_01477_,4.405
_01483_,4.405
debug_reg_data[10],4.39
debug_reg_data[5],4.39
pc_out_port[12],4.39
_00203_,4.385
_00254_,4.385
_00875_,4.385
_01176_,4.385
_01198_,4.385
_01295_,4.385
_01732_,4.385
net391,4.385
_00164_,4.38
_00145_,4.36
_00607_,4.36
_00734_,4.36
_01987_,4.36
_02844_,4.36
_02969_,4.36
_03236_,4.36
_03750_,4.36
_04127_,4.36
_04398_,4.36
_05584_,4.36
_05926_,4.36
_06520_,4.36
_07099_,4.36
_07271_,4.36
_01992_,4.34
_02164_,4.34
_02198_,4.34
_02361_,4.34
_02370_,4.34
_02371_,4.34
_02478_,4.34
_02505_,4.34
_02557_,4.34
_02699_,4.34
_02742_,4.34
_03683_,4.34
_03915_,4.34
_03955_,4.34
_03963_,4.34
_03974_,4.34
_04064_,4.34
_04085_,4.34
_04096_,4.34
_04276_,4.34
_05396_,4.34
_05413_,4.34
_05679_,4.34
_05888_,4.34
_05892_,4.34
_05903_,4.34
_06318_,4.34
_07019_,4.34
_07357_,4.34
_07368_,4.34
la_sa_lm_sm_block.reg_data_form_id_128\[100\],4.34
net60,4.34
net654,4.34
net835,4.34
net846,4.34
net972,4.34
_01212_,4.335
_00411_,4.325
_00416_,4.325
_00445_,4.325
_00446_,4.325
_00447_,4.325
_00462_,4.325
_00678_,4.325
_01712_,4.325
_01778_,4.325
_06770_,4.3
_00012_,4.295
_00089_,4.295
_00096_,4.295
_00241_,4.295
_00340_,4.295
_00402_,4.295
_01047_,4.295
_01603_,4.295
_01729_,4.295
_00551_,4.275
_06457_,4.27
_00299_,4.265
_00143_,4.26
_00258_,4.26
_01319_,4.26
_01358_,4.26
_00359_,4.24
_00712_,4.24
_00763_,4.24
_00767_,4.24
_01096_,4.24
_01104_,4.24
_01596_,4.24
_01713_,4.24
_01988_,4.24
_04595_,4.24
_05072_,4.24
_05879_,4.24
_06832_,4.24
net703,4.24
net824,4.24
net1403,4.24
net1573,4.24
net1578,4.24
_01874_,4.22
_03533_,4.22
_03539_,4.22
_05031_,4.22
_06664_,4.22
net1525,4.22
_00490_,4.215
_00855_,4.215
_06592_,4.2
net810,4.2
_00026_,4.165
_00523_,4.165
_00849_,4.165
_01780_,4.165
net384,4.165
_00599_,4.145
_01006_,4.145
_01896_,4.14
_02238_,4.14
_04383_,4.14
_05851_,4.14
_01114_,4.125
_01284_,4.125
_01438_,4.125
_01581_,4.125
_03853_,4.12
_04470_,4.12
la_sa_lm_sm_block.reg_data_form_id_128\[88\],4.12
net57,4.12
net1667,4.12
_01031_,4.095
_00101_,4.085
_00128_,4.085
_00180_,4.085
_01343_,4.085
_01389_,4.085
_01709_,4.085
_02942_,4.08
net1419,4.08
_00354_,4.065
_00355_,4.065
_00423_,4.065
_00743_,4.065
_01042_,4.065
_00883_,4.045
_01073_,4.045
_02333_,4.04
_00655_,4.02
_00736_,4.02
_02245_,4.02
_03204_,4.02
_03383_,4.02
_03526_,4.02
_04348_,4.02
_04375_,4.02
_04396_,4.02
_04661_,4.02
_04818_,4.02
_04901_,4.02
_05002_,4.02
_05014_,4.02
_05021_,4.02
_05319_,4.02
_05517_,4.02
_05663_,4.02
_05683_,4.02
_06212_,4.02
_06243_,4.02
_06475_,4.02
_06641_,4.02
_06660_,4.02
_06666_,4.02
_06745_,4.02
_06989_,4.02
net298,4.02
_00466_,4
_01881_,4
_01931_,4
_02174_,4
_02201_,4
_02479_,4
_02576_,4
_02623_,4
_02648_,4
_02730_,4
_02820_,4
_02972_,4
_02992_,4
_03350_,4
_03444_,4
_03465_,4
_03473_,4
_03956_,4
_04009_,4
_04131_,4
_04198_,4
_04210_,4
_04309_,4
_04735_,4
_04951_,4
_05052_,4
_05419_,4
_05448_,4
_05856_,4
_06397_,4
_06452_,4
_07077_,4
_07379_,4
id_rr_pipe_reg.pc_next_out\[13\],4
id_rr_pipe_reg.pc_out\[11\],4
net53,4
net116,4
net166,4
net271,4
net319,4
net343,4
net988,4
net1305,4
net1611,4
_02186_,3.98
_04316_,3.98
ex_mem_pipe_reg.Instr_Out\[7\],3.98
_00067_,3.965
_00234_,3.965
_00249_,3.965
_00451_,3.965
_00454_,3.965
_00622_,3.965
_00643_,3.965
_00661_,3.965
_00681_,3.965
_00682_,3.965
_00759_,3.965
_00800_,3.965
_01058_,3.965
_01181_,3.965
_01191_,3.965
_01236_,3.965
_01279_,3.965
_01431_,3.965
_01645_,3.965
_01721_,3.965
_01724_,3.965
_01744_,3.965
_06754_,3.96
_00733_,3.955
_00870_,3.945
_01020_,3.945
_00171_,3.925
_00177_,3.925
_00375_,3.925
_00609_,3.925
_00692_,3.925
_01038_,3.925
_01189_,3.925
_01421_,3.925
_01441_,3.925
_01587_,3.925
_01599_,3.925
_01618_,3.925
_01640_,3.925
_01741_,3.925
_03101_,3.91
_00741_,3.9
_01851_,3.9
_02294_,3.9
_02368_,3.9
_02455_,3.9
_02856_,3.9
_03257_,3.9
_03292_,3.9
_03479_,3.9
_03647_,3.9
_03932_,3.9
_03954_,3.9
_04163_,3.9
_04571_,3.9
_05067_,3.9
_05126_,3.9
_06043_,3.9
_06080_,3.9
